16:09:39   06.01.2017              Programm Climap                 MeteoSchweiz
Zeitangaben in UTC 0040 (UTC)  =  01:40 Uhr Winterzeit  =  02:40 Uhr Sommerzeit
Auswahlperiode: 06.12.2016 14:50  -  06.01.2017 14:50 UTC 32767 -> Keine Angabe
Anzahl Stationen  1
    29	Samedan                 1709 m.ü.M.	787210/ 155700
Anzahl Parameter  6
   261  Lufttemperatur 2 m über Boden; Stundenmittel  [°C]
   266  Relative Luftfeuchtigkeit 2 m über Boden; Stundenmittel  [%]
   283  Windgeschwindigkeit skalar; Stundenmittel  [m/s]
   269  Globalstrahlung; Stundenmittel  [W/m²]
   306  Luftdruck auf Stationshöhe (QFE); Stundenmittel  [hPa]
   267  Niederschlag; Stundensumme  [mm]

  STA JAHR MO TG HH MM   261   266   283   269   306   267
   29 2017  1  5  1  0  -8.8  89.0   0.7     0 820.3   0.6 
   29 2017  1  5  2  0  -8.7  90.8   1.7     0 819.9   0.8 
   29 2017  1  5  3  0  -8.4  89.4   2.0     0 819.6   1.0 
   29 2017  1  5  4  0  -8.3  76.7   8.9     0 820.0   0.1 
   29 2017  1  5  5  0  -8.9  69.4   8.1     0 820.7   0.0 
   29 2017  1  5  6  0  -9.3  64.3   6.6     0 821.4   0.0 
   29 2017  1  5  7  0  -9.9  77.8   3.8     1 821.9   0.2 
   29 2017  1  5  8  0 -10.3  82.3   3.3    15 822.3   0.7 
   29 2017  1  5  9  0 -10.1  81.8   3.2    67 823.1   0.7 
   29 2017  1  5 10  0  -9.8  67.4   5.3   138 823.0   0.0 
   29 2017  1  5 11  0  -9.6  64.0   3.8   133 822.6   0.0 
   29 2017  1  5 12  0  -9.7  68.6   4.8   100 822.5   0.0 
   29 2017  1  5 13  0  -9.8  60.0   9.0   103 822.8   0.0 
   29 2017  1  5 14  0 -10.2  59.0   8.6    56 823.7   0.0 
   29 2017  1  5 15  0 -10.5  62.2   6.7    18 824.4   0.0 
   29 2017  1  5 16  0 -10.9  60.3   6.9     0 825.5   0.0 
   29 2017  1  5 17  0 -11.4  53.6   8.0     0 825.9   0.0 
   29 2017  1  5 18  0 -11.6  53.3  10.5     0 826.0   0.0 
   29 2017  1  5 19  0 -11.7  53.5   9.4     0 826.6   0.0 
   29 2017  1  5 20  0 -11.7  55.7   9.4     0 827.0   0.0 
   29 2017  1  5 21  0 -12.1  54.1   8.5     0 827.6   0.0 
   29 2017  1  5 22  0 -12.4  50.1   4.8     0 828.4   0.0 
   29 2017  1  5 23  0 -12.6  47.1   6.2     0 829.0   0.0 
   29 2017  1  6  0  0 -12.8  46.0   5.6     0 829.6   0.0 
   29 2017  1  6  1  0 -13.4  48.6   4.1     0 830.1   0.0 
   29 2017  1  6  2  0 -15.2  55.8   2.8     0 830.4   0.0 
   29 2017  1  6  3  0 -18.2  70.6   1.3     0 830.8   0.0 
   29 2017  1  6  4  0 -18.6  70.4   1.7     0 831.1   0.0 
   29 2017  1  6  5  0 -19.9  74.9   1.0     0 831.6   0.0 
   29 2017  1  6  6  0 -21.1  77.7   1.1     0 831.9   0.0 
   29 2017  1  6  7  0 -21.9  79.2   1.3     4 832.6   0.0 
   29 2017  1  6  8  0 -22.0  81.6   1.1    38 833.1   0.0 
   29 2017  1  6  9  0 -19.5  71.9   0.6   270 833.4   0.0 
   29 2017  1  6 10  0 -17.7  66.8   0.7   364 833.2   0.0 
   29 2017  1  6 11  0 -14.1  56.7   6.0   405 832.7   0.0 
   29 2017  1  6 12  0 -12.9  51.3   6.4   391 832.3   0.0 
   29 2017  1  6 13  0 -11.5  43.3   4.3   317 832.1   0.0 
   29 2017  1  6 14  0 -12.0  45.2   5.4   205 831.9   0.0 
