	Date	Time	Icethick	Rate	Slush	Load	Tair
0	2017-12-06	00:00:00	0.0	0.4	0.0	0.0	-11.1
1	2017-12-06	01:00:00	0.0	0.4	0.0	0.0	-11.8
2	2017-12-06	02:00:00	0.0	0.4	0.0	0.0	-11.7
3	2017-12-06	03:00:00	0.0	0.4	0.0	0.0	-12.7
4	2017-12-06	04:00:00	0.0	0.4	0.0	0.0	-12.6
5	2017-12-06	05:00:00	0.0	0.4	0.0	0.0	-13.3
6	2017-12-06	06:00:00	0.0	0.4	0.0	0.0	-13.1
7	2017-12-06	07:00:00	0.0	0.4	0.0	0.0	-13.0
8	2017-12-06	08:00:00	0.0	0.4	0.0	0.0	-12.6
9	2017-12-06	09:00:00	0.0	0.4	0.0	0.0	-10.9
10	2017-12-06	10:00:00	0.0	0.4	0.0	0.0	-8.1
11	2017-12-06	11:00:00	0.0	0.4	0.0	0.0	-5.5
12	2017-12-06	12:00:00	0.0	0.5	0.0	0.0	-3.9
13	2017-12-06	13:00:00	0.0	0.5	0.0	0.0	-1.8
14	2017-12-06	14:00:00	0.0	0.5	0.0	0.0	-1.3
15	2017-12-06	15:00:00	0.0	0.6	0.0	0.0	-3.1
16	2017-12-06	16:00:00	0.0	0.6	0.0	0.0	-6.9
17	2017-12-06	17:00:00	0.0	0.6	0.0	0.0	-7.1
18	2017-12-06	18:00:00	0.0	0.6	0.0	0.0	-9.3
19	2017-12-06	19:00:00	0.0	0.7	0.0	0.0	-10.1
20	2017-12-06	20:00:00	0.0	0.7	0.0	0.0	-10.5
21	2017-12-06	21:00:00	0.0	0.7	0.0	0.0	-11.9
22	2017-12-06	22:00:00	0.0	0.7	0.0	0.0	-12.1
23	2017-12-06	23:00:00	0.0	0.7	0.0	0.0	-12.1
24	2017-12-07	00:00:00	0.0	0.7	0.0	0.0	-13.0
25	2017-12-07	01:00:00	0.0	0.7	0.0	0.0	-12.6
26	2017-12-07	02:00:00	0.0	0.7	0.0	0.0	-13.0
27	2017-12-07	03:00:00	0.0	0.7	0.0	0.0	-13.8
28	2017-12-07	04:00:00	1.0	0.7	0.0	0.0	-13.8
29	2017-12-07	05:00:00	1.0	0.7	0.0	0.0	-13.7
30	2017-12-07	06:00:00	1.0	0.7	0.0	0.0	-13.8
31	2017-12-07	07:00:00	1.0	0.6	0.0	0.0	-13.9
32	2017-12-07	08:00:00	1.0	0.6	0.0	0.0	-13.5
33	2017-12-07	09:00:00	1.0	0.6	0.0	0.0	-10.5
34	2017-12-07	10:00:00	1.0	0.6	0.0	0.0	-8.0
35	2017-12-07	11:00:00	1.0	0.6	0.0	0.0	-4.3
36	2017-12-07	12:00:00	1.0	0.5	0.0	0.0	-0.1
37	2017-12-07	13:00:00	1.0	0.5	0.0	0.0	0.7
38	2017-12-07	14:00:00	1.0	0.5	0.0	0.0	0.0
39	2017-12-07	15:00:00	1.0	0.4	0.0	0.0	-2.0
40	2017-12-07	16:00:00	1.0	0.4	0.0	0.0	-3.0
41	2017-12-07	17:00:00	1.0	0.4	0.0	0.0	-3.8
42	2017-12-07	18:00:00	1.0	0.3	0.0	0.0	-4.1
43	2017-12-07	19:00:00	1.0	0.3	0.0	0.0	-4.1
44	2017-12-07	20:00:00	1.0	0.3	0.0	0.0	-4.8
45	2017-12-07	21:00:00	1.0	0.3	0.0	0.0	-6.9
46	2017-12-07	22:00:00	1.0	0.2	0.0	0.0	-5.6
47	2017-12-07	23:00:00	1.0	0.2	0.0	0.0	-4.2
48	2017-12-08	00:00:00	1.0	0.2	0.0	0.0	-3.5
49	2017-12-08	01:00:00	1.0	0.2	0.0	0.0	-5.0
50	2017-12-08	02:00:00	1.0	0.2	0.0	0.0	-6.2
51	2017-12-08	03:00:00	1.0	0.1	0.0	0.0	-3.7
52	2017-12-08	04:00:00	1.0	0.1	0.0	0.0	-2.6
53	2017-12-08	05:00:00	1.0	0.1	0.0	0.0	-1.9
54	2017-12-08	06:00:00	1.0	0.1	0.0	0.0	-2.0
55	2017-12-08	07:00:00	1.0	0.1	0.0	0.0	-1.6
56	2017-12-08	08:00:00	1.0	0.1	0.0	0.0	-1.2
57	2017-12-08	09:00:00	1.0	0.1	0.0	0.0	-1.0
58	2017-12-08	10:00:00	1.0	0.1	0.0	0.0	-0.9
59	2017-12-08	11:00:00	1.0	0.1	0.0	0.0	-1.4
60	2017-12-08	12:00:00	1.0	0.1	0.0	0.0	-1.3
61	2017-12-08	13:00:00	1.0	0.2	0.0	0.0	-1.3
62	2017-12-08	14:00:00	1.0	0.2	0.0	0.0	-1.5
63	2017-12-08	15:00:00	1.0	0.2	0.0	0.0	-1.6
64	2017-12-08	16:00:00	1.0	0.2	0.0	0.0	-3.0
65	2017-12-08	17:00:00	1.0	0.2	0.0	0.0	-4.0
66	2017-12-08	18:00:00	1.0	0.2	0.0	0.0	-4.7
67	2017-12-08	19:00:00	1.0	0.3	0.0	0.0	-5.5
68	2017-12-08	20:00:00	1.0	0.3	0.0	0.0	-5.8
69	2017-12-08	21:00:00	1.0	0.3	0.0	0.0	-5.9
70	2017-12-08	22:00:00	1.0	0.4	0.0	0.0	-6.5
71	2017-12-08	23:00:00	1.0	0.4	0.0	0.0	-6.8
72	2017-12-09	00:00:00	1.0	0.4	0.0	0.0	-7.1
73	2017-12-09	01:00:00	1.0	0.5	0.0	0.0	-7.5
74	2017-12-09	02:00:00	1.0	0.5	0.0	0.0	-7.8
75	2017-12-09	03:00:00	1.0	0.5	0.0	0.0	-8.9
76	2017-12-09	04:00:00	1.0	0.6	0.0	0.0	-8.8
77	2017-12-09	05:00:00	1.0	0.6	0.0	0.0	-9.6
78	2017-12-09	06:00:00	1.0	0.6	0.0	0.0	-10.0
79	2017-12-09	07:00:00	1.0	0.7	0.0	0.0	-10.0
80	2017-12-09	08:00:00	1.0	0.7	0.0	0.0	-10.6
81	2017-12-09	09:00:00	1.0	0.7	0.0	0.0	-10.7
82	2017-12-09	10:00:00	1.0	0.8	0.0	0.0	-9.7
83	2017-12-09	11:00:00	1.0	0.8	0.0	0.0	-9.2
84	2017-12-09	12:00:00	1.5	0.8	0.0	0.0	-8.8
85	2017-12-09	13:00:00	1.5	0.8	0.0	0.0	-9.1
86	2017-12-09	14:00:00	1.5	0.9	0.0	0.0	-9.4
87	2017-12-09	15:00:00	1.5	0.9	0.0	0.0	-10.6
88	2017-12-09	16:00:00	1.5	0.9	0.0	0.0	-12.3
89	2017-12-09	17:00:00	1.5	0.9	0.0	0.0	-13.7
90	2017-12-09	18:00:00	1.5	0.9	0.0	0.0	-15.4
91	2017-12-09	19:00:00	1.5	0.9	0.0	0.0	-16.7
92	2017-12-09	20:00:00	1.5	0.9	0.0	0.0	-17.9
93	2017-12-09	21:00:00	1.5	0.9	0.0	0.0	-18.6
94	2017-12-09	22:00:00	2.0	0.9	0.0	0.0	-18.8
95	2017-12-09	23:00:00	2.0	0.9	0.0	0.0	-18.8
96	2017-12-10	00:00:00	2.0	0.9	0.0	0.0	-19.2
97	2017-12-10	01:00:00	2.0	0.9	0.0	0.0	-18.2
98	2017-12-10	02:00:00	2.0	0.8	0.0	0.0	-16.4
99	2017-12-10	03:00:00	2.0	0.8	0.0	0.0	-16.1
100	2017-12-10	04:00:00	2.0	0.8	0.0	0.0	-15.9
101	2017-12-10	05:00:00	2.0	0.8	0.0	0.0	-14.3
102	2017-12-10	06:00:00	2.0	0.7	0.0	0.0	-9.1
103	2017-12-10	07:00:00	2.5	0.7	0.0	0.0	-8.4
104	2017-12-10	08:00:00	2.5	0.7	0.0	0.0	-8.4
105	2017-12-10	09:00:00	2.5	0.6	0.0	0.0	-8.1
106	2017-12-10	10:00:00	2.5	0.6	0.0	0.0	-7.7
107	2017-12-10	11:00:00	2.5	0.6	0.0	0.0	-6.9
108	2017-12-10	12:00:00	2.5	0.5	0.0	0.0	-6.6
109	2017-12-10	13:00:00	2.5	0.5	0.0	0.0	-6.3
110	2017-12-10	14:00:00	2.5	0.5	0.0	0.0	-6.4
111	2017-12-10	15:00:00	2.5	0.4	0.0	0.0	-5.6
112	2017-12-10	16:00:00	2.5	0.4	0.0	0.0	-4.9
113	2017-12-10	17:00:00	2.5	0.4	0.0	0.0	-4.5
114	2017-12-10	18:00:00	2.5	0.3	0.0	0.0	-4.4
115	2017-12-10	19:00:00	2.5	0.3	0.0	0.0	-4.4
116	2017-12-10	20:00:00	2.5	0.3	0.0	0.0	-4.1
117	2017-12-10	21:00:00	2.5	0.3	0.0	0.0	-3.7
118	2017-12-10	22:00:00	2.5	0.2	0.0	0.0	-3.2
119	2017-12-10	23:00:00	2.5	0.2	0.0	0.0	-2.8
120	2017-12-11	00:00:00	2.5	0.2	0.0	0.0	-2.3
121	2017-12-11	01:00:00	2.5	0.2	0.0	0.0	-2.0
122	2017-12-11	02:00:00	2.5	0.2	0.0	0.0	-1.2
123	2017-12-11	03:00:00	2.5	0.1	0.0	0.0	-1.0
124	2017-12-11	04:00:00	2.5	0.1	0.0	0.0	-1.4
125	2017-12-11	05:00:00	2.5	0.1	0.0	0.0	-1.3
126	2017-12-11	06:00:00	2.5	0.1	0.0	2.5	-0.2
127	2017-12-11	07:00:00	2.5	0.1	0.0	2.6	1.0
128	2017-12-11	08:00:00	2.5	0.1	0.0	3.0	1.4
129	2017-12-11	09:00:00	2.5	0.1	0.0	3.7	1.7
130	2017-12-11	10:00:00	2.5	0.1	0.0	4.2	2.0
131	2017-12-11	11:00:00	2.5	0.1	0.0	4.8	1.7
132	2017-12-11	12:00:00	2.5	0.1	0.0	5.3	1.5
133	2017-12-11	13:00:00	2.5	0.1	0.0	5.6	1.6
134	2017-12-11	14:00:00	2.5	0.0	0.0	5.6	1.6
135	2017-12-11	15:00:00	2.5	0.0	0.0	5.6	1.4
136	2017-12-11	16:00:00	2.5	0.0	0.0	10.6	1.4
137	2017-12-11	17:00:00	2.5	0.0	0.0	11.1	1.2
138	2017-12-11	18:00:00	2.5	0.0	0.0	14.9	1.0
139	2017-12-11	19:00:00	2.5	0.0	0.0	18.9	0.9
140	2017-12-11	20:00:00	2.5	0.0	0.0	21.8	1.8
141	2017-12-11	21:00:00	2.5	0.0	0.0	27.7	1.6
142	2017-12-11	22:00:00	2.5	0.0	0.0	27.8	1.7
143	2017-12-11	23:00:00	2.5	0.0	0.0	27.8	1.7
144	2017-12-12	00:00:00	2.5	0.0	0.4	33.3	1.1
145	2017-12-12	01:00:00	2.5	0.0	0.4	33.3	0.7
146	2017-12-12	02:00:00	2.5	0.0	0.8	33.3	0.8
147	2017-12-12	03:00:00	2.5	0.0	0.8	33.3	0.6
148	2017-12-12	04:00:00	2.5	0.0	0.8	33.3	0.2
149	2017-12-12	05:00:00	2.5	0.0	0.8	33.3	-0.1
150	2017-12-12	06:00:00	2.5	0.0	0.8	33.3	-0.3
151	2017-12-12	07:00:00	2.5	0.0	0.8	33.3	-0.6
152	2017-12-12	08:00:00	2.5	0.0	0.8	33.3	-0.7
153	2017-12-12	09:00:00	2.5	0.0	0.8	33.3	-0.4
154	2017-12-12	10:00:00	2.5	0.1	0.8	33.3	-0.2
155	2017-12-12	11:00:00	2.5	0.1	0.8	33.3	-0.1
156	2017-12-12	12:00:00	2.5	0.1	1.1	33.3	-0.5
157	2017-12-12	13:00:00	2.5	0.1	1.1	33.3	-0.9
158	2017-12-12	14:00:00	2.5	0.1	2.3	33.3	-1.0
159	2017-12-12	15:00:00	2.5	0.1	2.3	33.3	-1.4
160	2017-12-12	16:00:00	2.5	0.1	2.3	33.3	-1.7
161	2017-12-12	17:00:00	2.5	0.2	2.3	33.3	-2.5
162	2017-12-12	18:00:00	2.5	0.2	2.3	33.3	-3.0
163	2017-12-12	19:00:00	2.5	0.2	2.3	33.3	-3.6
164	2017-12-12	20:00:00	2.5	0.2	2.3	33.3	-4.2
165	2017-12-12	21:00:00	2.5	0.3	2.3	33.3	-4.1
166	2017-12-12	22:00:00	2.5	0.3	2.3	33.3	-5.6
167	2017-12-12	23:00:00	2.5	0.3	2.3	33.3	-7.6
168	2017-12-13	00:00:00	2.5	0.4	2.3	33.3	-10.5
169	2017-12-13	01:00:00	2.5	0.4	2.3	33.3	-11.2
170	2017-12-13	02:00:00	2.5	0.4	2.3	33.3	-11.8
171	2017-12-13	03:00:00	2.5	0.5	2.3	33.3	-13.1
172	2017-12-13	04:00:00	2.5	0.5	2.3	33.3	-14.4
173	2017-12-13	05:00:00	2.5	0.5	2.3	33.3	-15.0
174	2017-12-13	06:00:00	2.5	0.5	2.3	33.3	-15.2
175	2017-12-13	07:00:00	2.5	0.6	2.3	33.3	-15.6
176	2017-12-13	08:00:00	2.5	0.6	2.3	33.3	-15.9
177	2017-12-13	09:00:00	2.5	0.6	2.3	33.3	-14.6
178	2017-12-13	10:00:00	2.5	0.6	2.3	33.3	-12.4
179	2017-12-13	11:00:00	2.5	0.6	2.3	33.3	-10.8
180	2017-12-13	12:00:00	2.5	0.6	2.3	33.3	-9.7
181	2017-12-13	13:00:00	3.0	0.7	2.3	33.3	-8.4
182	2017-12-13	14:00:00	3.0	0.7	2.3	33.3	-7.9
183	2017-12-13	15:00:00	3.0	0.7	2.3	33.3	-8.3
184	2017-12-13	16:00:00	3.0	0.7	2.3	33.3	-8.7
185	2017-12-13	17:00:00	3.0	0.7	2.3	33.3	-8.5
186	2017-12-13	18:00:00	3.0	0.7	2.3	33.3	-10.1
187	2017-12-13	19:00:00	3.0	0.6	2.3	33.3	-9.2
188	2017-12-13	20:00:00	3.0	0.6	2.3	33.3	-9.2
189	2017-12-13	21:00:00	3.0	0.6	2.3	33.3	-8.2
190	2017-12-13	22:00:00	3.0	0.6	2.3	33.3	-5.5
191	2017-12-13	23:00:00	3.5	0.6	2.3	33.3	-5.8
192	2017-12-14	00:00:00	3.5	0.6	2.3	33.3	-5.4
193	2017-12-14	01:00:00	3.5	0.5	2.3	33.3	-5.8
194	2017-12-14	02:00:00	3.5	0.5	2.3	33.3	-6.0
195	2017-12-14	03:00:00	3.5	0.5	2.3	33.3	-6.0
196	2017-12-14	04:00:00	3.5	0.5	2.3	33.3	-7.1
197	2017-12-14	05:00:00	3.5	0.4	2.3	33.3	-5.1
198	2017-12-14	06:00:00	3.5	0.4	2.3	33.3	-4.4
199	2017-12-14	07:00:00	3.5	0.4	2.3	33.3	-4.5
200	2017-12-14	08:00:00	3.5	0.4	2.3	33.3	-4.5
201	2017-12-14	09:00:00	3.5	0.3	2.3	33.3	-3.6
202	2017-12-14	10:00:00	3.5	0.3	2.3	33.3	-1.6
203	2017-12-14	11:00:00	3.5	0.3	2.3	33.3	-0.4
204	2017-12-14	12:00:00	3.5	0.3	2.3	33.3	-0.3
205	2017-12-14	13:00:00	3.5	0.3	2.3	33.3	-1.1
206	2017-12-14	14:00:00	3.5	0.3	2.3	33.3	-0.6
207	2017-12-14	15:00:00	3.5	0.3	2.3	33.3	-0.8
208	2017-12-14	16:00:00	3.5	0.3	2.3	33.3	-1.1
209	2017-12-14	17:00:00	3.5	0.3	2.3	33.3	-2.1
210	2017-12-14	18:00:00	3.5	0.3	2.3	33.3	-1.8
211	2017-12-14	19:00:00	3.5	0.3	2.3	33.3	-1.4
212	2017-12-14	20:00:00	3.5	0.3	2.3	33.3	-1.7
213	2017-12-14	21:00:00	3.5	0.3	2.3	33.3	-1.5
214	2017-12-14	22:00:00	3.5	0.3	2.3	33.3	-1.8
215	2017-12-14	23:00:00	3.5	0.4	2.3	33.3	-1.6
216	2017-12-15	00:00:00	3.5	0.4	2.3	33.3	-1.8
217	2017-12-15	01:00:00	3.5	0.4	2.3	33.3	-1.7
218	2017-12-15	02:00:00	3.5	0.5	2.3	33.3	-1.8
219	2017-12-15	03:00:00	3.5	0.5	2.3	33.3	-1.8
220	2017-12-15	04:00:00	3.5	0.5	2.3	35.8	-2.8
221	2017-12-15	05:00:00	3.5	0.6	2.3	35.8	-2.9
222	2017-12-15	06:00:00	3.5	0.6	2.3	35.8	-3.7
223	2017-12-15	07:00:00	3.5	0.6	2.3	35.8	-4.3
224	2017-12-15	08:00:00	3.5	0.7	2.3	35.8	-5.4
225	2017-12-15	09:00:00	3.5	0.7	2.3	35.8	-4.1
226	2017-12-15	10:00:00	3.5	0.8	2.3	35.8	-3.7
227	2017-12-15	11:00:00	3.5	0.8	2.3	35.8	-2.9
228	2017-12-15	12:00:00	3.5	0.9	2.3	35.8	-3.4
229	2017-12-15	13:00:00	3.5	0.9	2.3	35.8	-3.2
230	2017-12-15	14:00:00	3.5	0.9	2.3	35.8	-4.2
231	2017-12-15	15:00:00	3.5	1.0	2.3	35.8	-6.4
232	2017-12-15	16:00:00	4.0	1.0	2.3	35.8	-8.6
233	2017-12-15	17:00:00	4.0	1.0	2.3	35.8	-11.3
234	2017-12-15	18:00:00	4.0	1.1	2.3	35.8	-13.5
235	2017-12-15	19:00:00	4.0	1.1	2.3	35.8	-15.2
236	2017-12-15	20:00:00	4.0	1.1	2.3	35.8	-14.9
237	2017-12-15	21:00:00	4.0	1.2	2.3	35.8	-16.2
238	2017-12-15	22:00:00	4.0	1.2	2.3	35.8	-16.8
239	2017-12-15	23:00:00	4.0	1.2	2.3	35.8	-18.0
240	2017-12-16	00:00:00	4.5	1.2	2.3	35.8	-17.1
241	2017-12-16	01:00:00	4.5	1.2	2.3	35.8	-16.9
242	2017-12-16	02:00:00	4.5	1.2	2.3	35.8	-17.7
243	2017-12-16	03:00:00	4.5	1.2	2.3	35.8	-16.0
244	2017-12-16	04:00:00	4.5	1.2	2.3	35.8	-14.5
245	2017-12-16	05:00:00	4.5	1.2	2.3	35.8	-13.8
246	2017-12-16	06:00:00	4.5	1.3	2.3	35.8	-13.1
247	2017-12-16	07:00:00	5.0	1.2	2.3	35.8	-12.6
248	2017-12-16	08:00:00	5.0	1.2	2.3	35.8	-11.6
249	2017-12-16	09:00:00	5.0	1.2	2.3	35.8	-10.8
250	2017-12-16	10:00:00	5.0	1.2	2.3	35.8	-9.4
251	2017-12-16	11:00:00	5.0	1.2	2.3	35.8	-8.2
252	2017-12-16	12:00:00	5.0	1.2	2.3	35.8	-7.0
253	2017-12-16	13:00:00	5.0	1.2	2.3	35.8	-5.7
254	2017-12-16	14:00:00	5.0	1.2	2.3	35.8	-5.0
255	2017-12-16	15:00:00	5.0	1.2	2.3	35.8	-6.0
256	2017-12-16	16:00:00	5.5	1.2	2.3	35.8	-6.6
257	2017-12-16	17:00:00	5.5	1.2	2.3	35.8	-7.0
258	2017-12-16	18:00:00	5.5	1.2	2.3	35.8	-7.5
259	2017-12-16	19:00:00	5.5	1.2	2.3	35.8	-7.2
260	2017-12-16	20:00:00	5.5	1.2	2.3	35.8	-7.3
261	2017-12-16	21:00:00	5.5	1.2	2.3	35.8	-8.7
262	2017-12-16	22:00:00	5.5	1.2	2.3	35.8	-8.9
263	2017-12-16	23:00:00	5.5	1.2	2.3	35.8	-9.6
264	2017-12-17	00:00:00	5.5	1.2	2.3	35.8	-9.3
265	2017-12-17	01:00:00	5.5	1.2	2.3	35.8	-9.2
266	2017-12-17	02:00:00	5.5	1.2	2.3	35.8	-9.0
267	2017-12-17	03:00:00	5.5	1.2	2.3	35.8	-9.0
268	2017-12-17	04:00:00	6.0	1.2	2.3	35.8	-9.1
269	2017-12-17	05:00:00	6.0	1.2	2.3	38.3	-8.9
270	2017-12-17	06:00:00	6.0	1.2	2.3	38.3	-9.3
271	2017-12-17	07:00:00	6.0	1.2	2.3	38.3	-9.7
272	2017-12-17	08:00:00	6.0	1.2	2.3	38.3	-9.4
273	2017-12-17	09:00:00	6.0	1.2	2.3	38.3	-8.5
274	2017-12-17	10:00:00	6.0	1.3	2.3	38.3	-7.5
275	2017-12-17	11:00:00	6.0	1.3	2.3	38.3	-6.7
276	2017-12-17	12:00:00	6.0	1.3	2.3	38.3	-6.4
277	2017-12-17	13:00:00	6.0	1.3	2.3	38.3	-6.6
278	2017-12-17	14:00:00	6.5	1.3	2.3	38.3	-8.2
279	2017-12-17	15:00:00	6.5	1.3	2.3	38.3	-9.6
280	2017-12-17	16:00:00	6.5	1.3	2.3	38.3	-10.3
281	2017-12-17	17:00:00	6.5	1.3	2.3	38.3	-10.4
282	2017-12-17	18:00:00	6.5	1.4	2.3	38.3	-10.2
283	2017-12-17	19:00:00	6.5	1.4	2.3	38.3	-11.3
284	2017-12-17	20:00:00	6.5	1.4	2.3	38.3	-11.4
285	2017-12-17	21:00:00	6.5	1.4	2.3	38.3	-12.7
286	2017-12-17	22:00:00	6.5	1.4	2.3	38.3	-14.1
287	2017-12-17	23:00:00	6.5	1.4	2.3	38.3	-15.1
288	2017-12-18	00:00:00	7.0	1.4	2.3	38.3	-17.1
289	2017-12-18	01:00:00	7.0	1.4	2.3	38.3	-17.9
290	2017-12-18	02:00:00	7.0	1.4	2.3	38.3	-18.9
291	2017-12-18	03:00:00	7.0	1.5	2.3	38.3	-19.6
292	2017-12-18	04:00:00	7.0	1.5	2.3	38.3	-18.8
293	2017-12-18	05:00:00	7.0	1.5	2.3	38.3	-18.6
294	2017-12-18	06:00:00	7.0	1.5	2.3	38.3	-17.8
295	2017-12-18	07:00:00	7.5	1.5	2.3	38.3	-16.2
296	2017-12-18	08:00:00	7.5	1.5	2.3	38.3	-15.2
297	2017-12-18	09:00:00	7.5	1.5	2.3	38.3	-13.9
298	2017-12-18	10:00:00	7.5	1.5	2.3	38.3	-12.8
299	2017-12-18	11:00:00	7.5	1.5	2.3	38.3	-11.7
300	2017-12-18	12:00:00	7.5	1.5	2.3	38.3	-10.5
301	2017-12-18	13:00:00	7.5	1.5	2.3	38.3	-8.6
302	2017-12-18	14:00:00	8.0	1.5	2.3	38.3	-7.6
303	2017-12-18	15:00:00	8.0	1.5	2.3	38.3	-8.0
304	2017-12-18	16:00:00	8.0	1.5	2.3	38.3	-7.8
305	2017-12-18	17:00:00	8.0	1.5	2.3	38.3	-7.8
306	2017-12-18	18:00:00	8.0	1.5	2.3	38.3	-7.8
307	2017-12-18	19:00:00	8.0	1.5	2.3	38.3	-8.0
308	2017-12-18	20:00:00	8.0	1.5	2.3	38.3	-9.3
309	2017-12-18	21:00:00	8.0	1.5	2.3	38.3	-10.0
310	2017-12-18	22:00:00	8.0	1.5	2.3	38.3	-10.2
311	2017-12-18	23:00:00	8.5	1.5	2.3	38.3	-10.5
312	2017-12-19	00:00:00	8.5	1.5	2.3	38.3	-11.4
313	2017-12-19	01:00:00	8.5	1.5	2.3	38.3	-12.9
314	2017-12-19	02:00:00	8.5	1.5	2.3	38.3	-13.4
315	2017-12-19	03:00:00	8.5	1.5	2.3	38.3	-14.1
316	2017-12-19	04:00:00	8.5	1.5	2.3	38.3	-14.1
317	2017-12-19	05:00:00	8.5	1.5	2.3	38.3	-14.9
318	2017-12-19	06:00:00	9.0	1.5	2.3	38.3	-14.8
319	2017-12-19	07:00:00	9.0	1.5	2.3	38.3	-14.1
320	2017-12-19	08:00:00	9.0	1.5	2.3	38.3	-12.6
321	2017-12-19	09:00:00	9.0	1.4	2.3	38.3	-10.8
322	2017-12-19	10:00:00	9.0	1.4	2.3	38.3	-9.0
323	2017-12-19	11:00:00	9.0	1.4	2.3	38.3	-7.5
324	2017-12-19	12:00:00	9.0	1.4	2.3	38.3	-7.1
325	2017-12-19	13:00:00	9.0	1.4	2.3	38.3	-6.3
326	2017-12-19	14:00:00	9.5	1.4	2.3	38.3	-5.6
327	2017-12-19	15:00:00	9.5	1.4	2.3	38.3	-7.3
328	2017-12-19	16:00:00	9.5	1.4	2.3	38.3	-11.3
329	2017-12-19	17:00:00	9.5	1.4	2.3	38.3	-12.4
330	2017-12-19	18:00:00	9.5	1.4	2.3	38.3	-13.0
331	2017-12-19	19:00:00	9.5	1.4	2.3	38.3	-13.7
332	2017-12-19	20:00:00	9.5	1.4	2.3	38.3	-12.5
333	2017-12-19	21:00:00	9.5	1.3	2.3	38.3	-10.8
334	2017-12-19	22:00:00	9.5	1.3	2.3	38.3	-10.3
335	2017-12-19	23:00:00	10.0	1.3	2.3	38.3	-9.3
336	2017-12-20	00:00:00	10.0	1.3	2.3	38.3	-8.6
337	2017-12-20	01:00:00	10.0	1.3	2.3	38.3	-8.0
338	2017-12-20	02:00:00	10.0	1.3	2.3	38.3	-7.7
339	2017-12-20	03:00:00	10.0	1.3	2.3	38.3	-7.8
340	2017-12-20	04:00:00	10.0	1.3	2.3	38.3	-7.5
341	2017-12-20	05:00:00	10.0	1.3	2.3	38.3	-7.2
342	2017-12-20	06:00:00	10.0	1.3	2.3	38.3	-7.1
343	2017-12-20	07:00:00	10.0	1.3	2.3	38.3	-7.8
344	2017-12-20	08:00:00	10.5	1.3	2.3	38.3	-9.4
345	2017-12-20	09:00:00	10.5	1.3	2.3	38.3	-8.7
346	2017-12-20	10:00:00	10.5	1.3	2.3	38.3	-7.4
347	2017-12-20	11:00:00	10.5	1.4	2.3	38.3	-6.7
348	2017-12-20	12:00:00	10.5	1.4	2.3	38.3	-4.8
349	2017-12-20	13:00:00	10.5	1.4	2.3	38.3	-4.6
350	2017-12-20	14:00:00	10.5	1.4	2.3	38.3	-5.4
351	2017-12-20	15:00:00	10.5	1.4	2.3	38.3	-6.7
352	2017-12-20	16:00:00	10.5	1.4	2.3	38.3	-11.7
353	2017-12-20	17:00:00	10.5	1.4	2.3	38.3	-13.7
354	2017-12-20	18:00:00	10.5	1.4	2.3	38.3	-14.1
355	2017-12-20	19:00:00	10.5	1.4	2.3	38.3	-15.7
356	2017-12-20	20:00:00	11.0	1.4	2.3	38.3	-16.2
357	2017-12-20	21:00:00	11.0	1.4	2.3	38.3	-16.6
358	2017-12-20	22:00:00	11.0	1.4	2.3	38.3	-18.0
359	2017-12-20	23:00:00	11.0	1.4	2.3	38.3	-18.6
360	2017-12-21	00:00:00	11.0	1.4	2.3	38.3	-18.5
361	2017-12-21	01:00:00	11.0	1.4	2.3	38.3	-18.3
362	2017-12-21	02:00:00	11.5	1.4	2.3	38.3	-16.2
363	2017-12-21	03:00:00	11.5	1.4	2.3	38.3	-16.5
364	2017-12-21	04:00:00	11.5	1.4	2.3	38.3	-14.3
365	2017-12-21	05:00:00	11.5	1.4	2.3	38.3	-12.8
366	2017-12-21	06:00:00	11.5	1.4	2.3	38.3	-13.3
367	2017-12-21	07:00:00	11.5	1.4	2.3	38.3	-14.3
368	2017-12-21	08:00:00	11.5	1.4	2.3	38.3	-14.0
369	2017-12-21	09:00:00	12.0	1.4	2.3	38.3	-12.3
370	2017-12-21	10:00:00	12.0	1.3	2.3	38.3	-10.3
371	2017-12-21	11:00:00	12.0	1.3	2.3	38.3	-8.6
372	2017-12-21	12:00:00	12.0	1.3	2.3	38.3	-5.6
373	2017-12-21	13:00:00	12.0	1.3	2.3	38.3	-4.8
374	2017-12-21	14:00:00	12.0	1.3	2.3	38.3	-4.8
375	2017-12-21	15:00:00	12.0	1.3	2.3	38.3	-6.3
376	2017-12-21	16:00:00	12.0	1.2	2.3	38.3	-7.1
377	2017-12-21	17:00:00	12.0	1.2	2.3	38.3	-6.2
378	2017-12-21	18:00:00	12.5	1.2	2.3	38.3	-5.5
379	2017-12-21	19:00:00	12.5	1.2	2.3	38.3	-5.0
380	2017-12-21	20:00:00	12.5	1.2	2.3	38.3	-4.4
381	2017-12-21	21:00:00	12.5	1.2	2.3	38.3	-3.7
382	2017-12-21	22:00:00	12.5	1.2	2.3	38.3	-3.2
383	2017-12-21	23:00:00	12.5	1.1	2.3	38.3	-3.1
384	2017-12-22	00:00:00	12.5	1.1	2.3	38.3	-3.3
385	2017-12-22	01:00:00	12.5	1.1	2.3	38.3	-4.0
386	2017-12-22	02:00:00	12.5	1.1	2.3	38.3	-5.5
387	2017-12-22	03:00:00	12.5	1.1	2.3	38.3	-6.8
